1,2
2,4
3,8
4,16
5,32
6,64
7,128
8,256
9,512
10,1024
11,2048
12,4096
13,8192
14,16384
15,32768
16,65536
17,131072
18,262144
19,524288
20,1048576
21,2097152
22,4194304
23,8388608
24,16777216
25,33554432
26,67108864
27,134217728
28,268435456
29,536870912
30,1073741824
31,2147483648
32,4294967296
33,8589934592
34,17179869184
35,34359738368
36,68719476736
37,137438953472
38,274877906944
39,549755813888
40,1099511627776
41,2199023255552
42,4398046511104
43,8796093022208
44,17592186044416
45,35184372088832
46,70368744177664
47,140737488355328
48,281474976710656
49,562949953421312
50,1125899906842624
51,2251799813685248
52,4503599627370496
53,9007199254740992
54,18014398509481984
55,36028797018963968
56,72057594037927936
57,144115188075855872
58,288230376151711744
59,576460752303423488
60,1152921504606846976
61,2305843009213693952
62,4611686018427387904
63,9223372036854775808
64,18446744073709551616
,
<meta> b0=2**a0
<meta> b1=2**a1
<meta> b2=2**a2
<meta> b3=2**a3
<meta> b4=2**a4
<meta> b5=2**a5
<meta> b6=2**a6
<meta> b7=2**a7
<meta> b8=2**a8
<meta> b9=2**a9
<meta> b10=2**a10
<meta> b11=2**a11
<meta> b12=2**a12
<meta> b13=2**a13
<meta> b14=2**a14
<meta> b15=2**a15
<meta> b16=2**a16
<meta> b17=2**a17
<meta> b18=2**a18
<meta> b19=2**a19
<meta> b20=2**a20
<meta> b21=2**a21
<meta> b22=2**a22
<meta> b23=2**a23
<meta> b25=2**a25
<meta> b24=2**a24
<meta> b26=2**a26
<meta> b27=2**a27
<meta> b28=2**a28
<meta> b29=2**a29
<meta> b30=2**a30
<meta> b31=2**a31
<meta> b32=2**a32
<meta> b33=2**a33
<meta> b34=2**a34
<meta> b35=2**a35
<meta> b36=2**a36
<meta> b37=2**a37
<meta> b38=2**a38
<meta> b39=2**a39
<meta> b40=2**a40
<meta> b41=2**a41
<meta> b42=2**a42
<meta> b43=2**a43
<meta> b44=2**a44
<meta> b45=2**a45
<meta> b46=2**a46
<meta> b47=2**a47
<meta> b48=2**a48
<meta> b49=2**a49
<meta> b50=2**a50
<meta> b51=2**a51
<meta> b52=2**a52
<meta> b53=2**a53
<meta> b54=2**a54
<meta> b55=2**a55
<meta> b56=2**a56
<meta> b57=2**a57
<meta> b58=2**a58
<meta> b59=2**a59
<meta> b60=2**a60
<meta> b61=2**a61
<meta> b62=2**a62
<meta> b63=2**a63
